Procedure Name,Procedure Path,Master Name,Master Path
oper_perf_summary_data_targets.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_targets.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
oper_perf_summary_data_v2.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_v2.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_data_v2.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_v2.fex,leg_incident,/output/ops/leg_incident.mas
oper_perf_summary_data_v2.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_v2.fex,ref_city_pair,/output/ops/ref_city_pair.mas
oper_perf_summary_data_v2.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_v2.fex,ops_data_calendar_hold_05,/output/ops/ops_data_calendar_hold_05.mas
oper_perf_summary_data_dly_codes.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_dly_codes.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_data_dly_codes.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_dly_codes.fex,ops_data_calendar_hold_05,/output/ops/ops_data_calendar_hold_05.mas
oper_perf_summary_data_hub_thruput.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_hub_thruput.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_data_hub_thruput.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_hub_thruput.fex,ops_data_calendar_hold_05,/output/ops/ops_data_calendar_hold_05.mas
oper_perf_summary_data_mtc.fex,/output/Remediated_Reports/OPR_Data/oper_perf_summary_data_mtc.fex,ops_data_calendar_hold_05,/output/ops/ops_data_calendar_hold_05.mas
oper_perf_summary_otp_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_otp_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_otp_mtd_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_otp_mtd_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_otp_ytd_sum_cargo.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_otp_ytd_sum_cargo.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_pax_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_pax_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_mta_perf.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_mta_perf.fex,ops_data_mta_perf_hold_final,/output/ops/ops_data_mta_perf_hold_final.mas
oper_perf_summary_mta_dly_code_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_mta_dly_code_sum.fex,oper_perf_summary_data_dly_codes,/output/ops/oper_perf_summary_data_dly_codes.mas
oper_perf_summary_mta_dly_code_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_mta_dly_code_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_irrop_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_irrop_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_high_impact_delays.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_high_impact_delays.fex,oper_perf_summary_data_high_impact_delays,/output/ops/oper_perf_summary_data_high_impact_delays.mas
oper_perf_summary_startup_delays.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_startup_delays.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_long_delays.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_long_delays.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_gate_returns.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_gate_returns.fex,leg_incident,/output/ops/leg_incident.mas
oper_perf_summary_time_on_ground.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_time_on_ground.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_block_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_block_sum.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
oper_perf_summary_dly_code_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_dly_code_sum.fex,oper_perf_summary_data_dly_codes,/output/ops/oper_perf_summary_data_dly_codes.mas
oper_perf_summary_hub_perf.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_hub_perf.fex,oper_perf_summary_data_hub_thruput,/output/ops/oper_perf_summary_data_hub_thruput.mas
oper_perf_summary_hub_flt_phases.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_hub_flt_phases.fex,oper_perf_summary_data_hub_thruput,/output/ops/oper_perf_summary_data_hub_thruput.mas
oper_perf_summary_mtc_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_mtc_sum.fex,oper_perf_summary_data_aog,/output/ops/oper_perf_summary_data_aog.mas
oper_perf_summary_mel_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_mel_sum.fex,oper_perf_summary_data_mel,/output/ops/oper_perf_summary_data_mel.mas
oper_perf_summary_fuel_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_fuel_sum.fex,oper_perf_summary_data_fuel,/output/ops/oper_perf_summary_data_fuel.mas
oper_perf_summary_fuel_2_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_fuel_2_sum.fex,oper_perf_summary_data_fuel_2,/output/ops/oper_perf_summary_data_fuel_2.mas
oper_perf_summary_transatlantic_startup.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_transatlantic_startup.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_line_of_flying.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_line_of_flying.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
oper_perf_summary_line_of_flying.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_line_of_flying.fex,leg_flown,/output/ops/leg_flown.mas
oper_perf_summary_glossary.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_glossary.fex,powerbi_report_metadata,/output//powerbi_report_metadata.mas
oper_perf_summary_hub_ground_phase.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_hub_ground_phase.fex,oper_perf_summary_data_hub_thruput,/output/ops/oper_perf_summary_data_hub_thruput.mas
oper_perf_summary_skd_chain_sum.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_skd_chain_sum.fex,chain_sum_hold,/output/ops/chain_sum_hold.mas
oper_perf_summary_skd_chain_details.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_skd_chain_details.fex,skd_chain_tbl,/output/ops/skd_chain_tbl.mas
oper_perf_summary_skd_chain_details.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_skd_chain_details.fex,chain_sum_hold,/output/ops/chain_sum_hold.mas
oper_perf_summary_skd_chain_details.fex,/output/Remediated_Reports/OPR_Summary_Reports/Report_Components/oper_perf_summary_skd_chain_details.fex,leg_flown,/output/ops/leg_flown.mas
All_Exec_Summary_LWK.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_LWK.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
All_Exec_Summary_MTD_YTD.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_MTD_YTD.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
All_Exec_Summary_MEL.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_MEL.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
All_Exec_Summary_MEL.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_MEL.fex,oper_perf_summary_data_mel,/output/ops/oper_perf_summary_data_mel.mas
oper_perf_summary_parameters.fex,/output/ETLs/OPR_Data/oper_perf_summary_parameters.fex,calendar,/output//calendar.mas
oper_perf_summary_parameters.fex,/output/ETLs/OPR_Data/oper_perf_summary_parameters.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
All_Exec_Summary_MTC.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_MTC.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
All_Exec_Summary_MTC.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_MTC.fex,oper_perf_summary_data_aog,/output/ops/oper_perf_summary_data_aog.mas
All_Exec_Summary_LWK_Daily.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_LWK_Daily.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
All_Exec_Summary_HUB.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_HUB.fex,leg_flown,/output/ops/leg_flown.mas
All_Exec_Summary_Perf_Monitor.fex,/output/Remediated_Reports/All_Exec_Operations_Summary/Report_Components/All_Exec_Summary_Perf_Monitor.fex,oper_perf_summary_data,/output/ops/oper_perf_summary_data.mas
daily_yest_ops_summary.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_ops_summary.fex,daily_ft_data,/output/ops/daily_ft_data.mas
daily_yest_ops_summary.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_ops_summary.fex,leg_flown,/output/ops/leg_flown.mas
daily_yest_delay_cde.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_delay_cde.fex,daily_ft_data,/output/ops/daily_ft_data.mas
daily_yest_best_flt_hf.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_best_flt_hf.fex,hold_yest,/output/ops/hold_yest.mas
daily_yest_best_flt_lf.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_best_flt_lf.fex,hold_yest,/output/ops/hold_yest.mas
daily_yest_wrst_stn_hf.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_wrst_stn_hf.fex,hold_yest,/output/ops/hold_yest.mas
daily_yest_wrst_flt_hf.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_wrst_flt_hf.fex,hold_yest,/output/ops/hold_yest.mas
daily_yest_wrst_flt_lf.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_wrst_flt_lf.fex,hold_yest,/output/ops/hold_yest.mas
daily_yest_list.fex,/output/OTP_Reports/Daily_Yest_Report_Param/Report_Components/daily_yest_list.fex,daily_ft_data,/output/ops/daily_ft_data.mas
crew_pairing_review_hold_file.fex,/output/OPS_BI_Tool/Flight_Ops_Reports/Monthly_Crew_Pairing/crew_pairing_review_hold_file.fex,pbs_pb,/output/fops/pbs_pb.mas
crew_pairing_review_hold_file.fex,/output/OPS_BI_Tool/Flight_Ops_Reports/Monthly_Crew_Pairing/crew_pairing_review_hold_file.fex,pbs_ps,/output/fops/pbs_ps.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,td_cancel_code_master,/output/ops/td_cancel_code_master.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,delay_code_master,/output/ops/delay_code_master.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,leg_scheduled,/output/ops/leg_scheduled.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,ref_aircraft_td,/output/ops/ref_aircraft_td.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,leg_flown,/output/ops/leg_flown.mas
bi_tool_dimensions_load.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_dimensions_load.fex,leg_incident,/output/ops/leg_incident.mas
bi_tool_target_metrics.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_target_metrics.fex,bi_targets_carrier_stn_pawob,/output/ops/bi_targets_carrier_stn_pawob.mas
bi_tool_target_metrics.fex,/output/OPS_BI_Tool/Utility_Procedures/bi_tool_target_metrics.fex,bi_targets_acm_granular,/output/ops/bi_targets_acm_granular.mas
cnx_activity_data_pull.fex,/output/OPS_BI_Tool/Utility_Procedures/cnx_activity_data_pull.fex,v_itinerary_segments,/output/airport/v_itinerary_segments.mas
data_load_realtime.fex,/output/OPS_BI_Tool/Utility_Procedures/data_load_realtime.fex,delay_code_master,/output/ops/delay_code_master.mas
data_load_realtime.fex,/output/OPS_BI_Tool/Utility_Procedures/data_load_realtime.fex,bi_station_master_td,/output/ops/bi_station_master_td.mas
data_load_realtime.fex,/output/OPS_BI_Tool/Utility_Procedures/data_load_realtime.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
Dynamic_Distribution_List_Backup.fex,/output/ETLs/Dynamic_Distribution_List_Backup/Dynamic_Distribution_List_Backup.fex,report_dist_list,/output//report_dist_list.mas
FOPS_APP_Data_Details.fex,/output/ETLs/FOPS_App/FOPS_APP_Data_Details.fex,pilot_performance_dashboard_data,/output/fops/pilot_performance_dashboard_data.mas
FOPS_APP_Data_Fleet.fex,/output/ETLs/FOPS_App/FOPS_APP_Data_Fleet.fex,pilot_performance_dashboard_data,/output/fops/pilot_performance_dashboard_data.mas
FOPS_APP_Data_System.fex,/output/ETLs/FOPS_App/FOPS_APP_Data_System.fex,pilot_performance_dashboard_data,/output/fops/pilot_performance_dashboard_data.mas
portal_upload_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_otp_stats_v3.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
portal_upload_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_otp_stats_v3.fex,dash_data,/output/ops/dash_data.mas
portal_upload_otp_mtd_extract.fex,/output/ETLs/Portal_Upload/portal_upload_otp_mtd_extract.fex,leg_flown,/output/ops/leg_flown.mas
portal_upload_otp_mtd_extract.fex,/output/ETLs/Portal_Upload/portal_upload_otp_mtd_extract.fex,leg_incident,/output/ops/leg_incident.mas
portal_upload_stn_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_v3.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
portal_upload_stn_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_v3.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
portal_upload_stn_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_v3.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
portal_upload_stn_otp_stats_v3.fex,/output/ETLs/Portal_Upload/portal_upload_stn_otp_stats_v3.fex,dash_data,/output/ops/dash_data.mas
ifg_daily_delays_rep.fex,/output/OTP_Reports/Daily_IFG_Delay_Report/ifg_daily_delays_rep.fex,leg_flown,/output/ops/leg_flown.mas
daily_am_email_td.fex,/output/OTP_Reports/Daily_OTP_AM_Email/daily_am_email_td.fex,leg_flown,/output/ops/leg_flown.mas
daily_am_email_td.fex,/output/OTP_Reports/Daily_OTP_AM_Email/daily_am_email_td.fex,leg_incident,/output/ops/leg_incident.mas
daily_am_email_td.fex,/output/OTP_Reports/Daily_OTP_AM_Email/daily_am_email_td.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
Daily_Uncoded_Flights.fex,/output/OTP_Reports/Daily_Uncoded_Flights/Daily_Uncoded_Flights.fex,leg_flown,/output/ops/leg_flown.mas
sla_daily_delays_rep.fex,/output/OTP_Reports/Daily_SLA_Delay_Report/sla_daily_delays_rep.fex,leg_flown,/output/ops/leg_flown.mas
portal_upload_otp_stats.fex,/output/ETLs/Portal_Upload/portal_upload_otp_stats.fex,dash_data_sum,/output/ops/dash_data_sum.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,cab_crew_pay_500e,/output//cab_crew_pay_500e.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,budget_hours_data_ifs,/output/ifs/budget_hours_data_ifs.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,budget_dollars_data_ifs,/output/ifs/budget_dollars_data_ifs.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,outlook_hours_data_ifs,/output/ifs/outlook_hours_data_ifs.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,outlook_dollars_data_ifs,/output/ifs/outlook_dollars_data_ifs.mas
IFS_500E_VER_data.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_data.fex,calendar,/output//calendar.mas
IFS_500E_VER_report.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_report.fex,data_ifs_500e_ttl_hold_08,/output/ops/data_ifs_500e_ttl_hold_08.mas
IFS_500E_VER_report_PLN_ACTL.fex,/output/FOPs_Reports/Flight_Ops_Reports/VER_Reports/IFS_500E_VER_report_PLN_ACTL.fex,data_ifs_500e_ttl_hold_08,/output/ops/data_ifs_500e_ttl_hold_08.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,soc_station_dim_c,/output/ops/soc_station_dim_c.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,delay_code_master,/output/ops/delay_code_master.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,cancel_code_master,/output/ops/cancel_code_master.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,leg_flown,/output/ops/leg_flown.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,hold_station_frequency,/output/ops/hold_station_frequency.mas
dash_data_ETL.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_ETL.fex,focus_flight_ref_new,/output/ops/focus_flight_ref_new.mas
dash_data.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data.fex,dash_data_regions,/output/ops/dash_data_regions.mas
dash_data_stats.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_stats.fex,dash_data,/output/ops/dash_data.mas
dash_data_stats.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_stats.fex,dash_data_top4_stations,/output/ops/dash_data_top4_stations.mas
dash_data_flt_list.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_flt_list.fex,dash_data,/output/ops/dash_data.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,targets_carrier_stn_dlycde,/output/ops/targets_carrier_stn_dlycde.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,targets_acm_granular,/output/ops/targets_acm_granular.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,hold_dash_mel,/output/ops/hold_dash_mel.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,dash_data,/output/ops/dash_data.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,leg_flown,/output/ops/leg_flown.mas
dash_data_sum_gdgt.fex,/output/OPS_Real-Time_Dashboard/Utility_Procedures/dash_data_sum_gdgt.fex,leg_incident,/output/ops/leg_incident.mas
ftw_daily_netline_extract.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_netline_extract.fex,ftw_aircraft_info,/output/ops/ftw_aircraft_info.mas
ftw_daily_netline_extract.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_netline_extract.fex,ftw_wab_pax_wts,/output/ops/ftw_wab_pax_wts.mas
ftw_daily_netline_extract.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_netline_extract.fex,ftw_wab_bag_wts,/output/ops/ftw_wab_bag_wts.mas
ftw_daily_netline_extract.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_netline_extract.fex,ftw_estmtd_bags,/output/ops/ftw_estmtd_bags.mas
ftw_daily_netline_extract.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_netline_extract.fex,leg_scheduled_cabin,/output/ops/leg_scheduled_cabin.mas
ftw_daily_flight_list.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_flight_list.fex,leg_flightwatch,/output/ops/leg_flightwatch.mas
ftw_daily_flight_list.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_flight_list.fex,cnx_in_detail_hold_perm,/output/airport/cnx_in_detail_hold_perm.mas
ftw_daily_flt_val.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_flt_val.fex,ftw_netline_extract,/output/ops/ftw_netline_extract.mas
ftw_daily_flt_val.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_flt_val.fex,leg_flightwatch,/output/ops/leg_flightwatch.mas
ftw_daily_groups_list.fex,/output/Misc_Reports/FlightWatch_Reports/ftw_daily_groups_list.fex,leg_groupwatch,/output/ops/leg_groupwatch.mas
Disruption_Code_Breakdown_Report_v3.fex,/output/Executive_Reports/Disruption_Code_Breakdown_Report/Disruption_Code_Breakdown_Report_v3.fex,leg_flown,/output/ops/leg_flown.mas
Disruption_Code_Breakdown_Report_v3.fex,/output/Executive_Reports/Disruption_Code_Breakdown_Report/Disruption_Code_Breakdown_Report_v3.fex,leg_incident,/output/ops/leg_incident.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,calendar,/output//calendar.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,ref_oprn_flight_range,/output/ops/ref_oprn_flight_range.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,sita_master_report,/output/airport/sita_master_report.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,leg_flown,/output/ops/leg_flown.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,leg_incident,/output/ops/leg_incident.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,qaprod_bagdeliv_scan,/output/airport/qaprod_bagdeliv_scan.mas
Weekly_Executive_Branch_Data_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Data_v2.fex,mel_master_detail,/output/acm/mel_master_detail.mas
Weekly_Executive_Carrier_Summary_v2.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Carrier_Summary_v2.fex,weekly_exec_ops_perf_summary_data_final,/output/ops/weekly_exec_ops_perf_summary_data_final.mas
Weekly_Executive_Branch_Metrics.fex,/output/Executive_Reports/Weekly_Executive_OPS_Performance_Summary/Weekly_Executive_Branch_Metrics.fex,weekly_exec_ops_perf_summary_data_final,/output/ops/weekly_exec_ops_perf_summary_data_final.mas
Ops_Perf_Data_Extract.fex,/output/OTP_Reports/Weekly_ops_perf/Data_Extract/Ops_Perf_Data_Extract.fex,leg_flown,/output/ops/leg_flown.mas
Ops_Perf_Data_Extract.fex,/output/OTP_Reports/Weekly_ops_perf/Data_Extract/Ops_Perf_Data_Extract.fex,leg_incident,/output/ops/leg_incident.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,targets_carrier_system,/output/ops/targets_carrier_system.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,targets_carrier_citypair,/output/ops/targets_carrier_citypair.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,targets_carrier_station,/output/ops/targets_carrier_station.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,ops_perf_data_mtd_flights_hold,/output/ops/ops_perf_data_mtd_flights_hold.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,ops_perf_data_irrops_hold,/output/ops/ops_perf_data_irrops_hold.mas
ops_perf_summary_v2.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_summary_v2.fex,ops_perf_data_top4_stn_hold,/output/ops/ops_perf_data_top4_stn_hold.mas
ops_perf_HUB.fex,/output/OTP_Reports/Weekly_ops_perf/Report_Components/ops_perf_HUB.fex,leg_flown,/output/ops/leg_flown.mas
